,household,scenario,absolute poverty,relative poverty,year,minwage
1696,üksik mees,Ennustatud 2020,4.93,32.96,2020,706
1697,üksik naine,Tegelik 2020,1.35,21.29,2020,706
1698,üksik naine,Ennustatud 2020,1.35,21.29,2020,706
1699,üksikvanem,Tegelik 2020,0,29.34,2020,706
1700,üksikvanem,Ennustatud 2020,0,27.48,2020,706
1701,Lasteta paar,Tegelik 2020,0.26,9.21,2020,706
1702,Lasteta paar,Ennustatud 2020,0.26,8.99,2020,706
1703,ühe lapsega paar,Tegelik 2020,0,7.3,2020,706
1704,ühe lapsega paar,Ennustatud 2020,0,7.74,2020,706
1705,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,706
1706,Kahe lapsega paar,Ennustatud 2020,0,9.84,2020,706
1707,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,706
1708,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.46,2020,706
1709,üksik mees,Tegelik 2020,5.47,32.99,2020,707
1710,üksik mees,Ennustatud 2020,4.93,32.96,2020,707
1711,üksik naine,Tegelik 2020,1.35,21.29,2020,707
1712,üksik naine,Ennustatud 2020,1.35,21.29,2020,707
1713,üksikvanem,Tegelik 2020,0,29.34,2020,707
1714,üksikvanem,Ennustatud 2020,0,27.48,2020,707
1715,Lasteta paar,Tegelik 2020,0.26,9.21,2020,707
1716,Lasteta paar,Ennustatud 2020,0.26,8.99,2020,707
1717,ühe lapsega paar,Tegelik 2020,0,7.3,2020,707
1718,ühe lapsega paar,Ennustatud 2020,0,7.74,2020,707
1719,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,707
1720,Kahe lapsega paar,Ennustatud 2020,0,9.84,2020,707
1721,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,707
1722,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.46,2020,707
1723,üksik mees,Tegelik 2020,5.47,32.99,2020,708
1724,üksik mees,Ennustatud 2020,4.93,32.96,2020,708
1725,üksik naine,Tegelik 2020,1.35,21.29,2020,708
1726,üksik naine,Ennustatud 2020,1.35,21.29,2020,708
1727,üksikvanem,Tegelik 2020,0,29.34,2020,708
1728,üksikvanem,Ennustatud 2020,0,27.48,2020,708
1729,Lasteta paar,Tegelik 2020,0.26,9.21,2020,708
1730,Lasteta paar,Ennustatud 2020,0.26,8.99,2020,708
1731,ühe lapsega paar,Tegelik 2020,0,7.3,2020,708
1732,ühe lapsega paar,Ennustatud 2020,0,7.74,2020,708
1733,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,708
1734,Kahe lapsega paar,Ennustatud 2020,0,9.84,2020,708
1735,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,708
1736,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.46,2020,708
1737,üksik mees,Tegelik 2020,5.47,32.99,2020,709
1738,üksik mees,Ennustatud 2020,4.93,32.96,2020,709
1739,üksik naine,Tegelik 2020,1.35,21.29,2020,709
1740,üksik naine,Ennustatud 2020,1.35,21.29,2020,709
1741,üksikvanem,Tegelik 2020,0,29.34,2020,709
1742,üksikvanem,Ennustatud 2020,0,27.48,2020,709
1743,Lasteta paar,Tegelik 2020,0.26,9.21,2020,709
1744,Lasteta paar,Ennustatud 2020,0.26,8.99,2020,709
1745,ühe lapsega paar,Tegelik 2020,0,7.3,2020,709
1746,ühe lapsega paar,Ennustatud 2020,0,7.74,2020,709
1747,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,709
1748,Kahe lapsega paar,Ennustatud 2020,0,9.84,2020,709
1749,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,709
1750,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.46,2020,709
1751,üksik mees,Tegelik 2020,5.47,32.99,2020,710
1752,üksik mees,Ennustatud 2020,4.93,32.96,2020,710
1753,üksik naine,Tegelik 2020,1.35,21.29,2020,710
1754,üksik naine,Ennustatud 2020,1.35,21.29,2020,710
1755,üksikvanem,Tegelik 2020,0,29.34,2020,710
1756,üksikvanem,Ennustatud 2020,0,27.48,2020,710
1757,Lasteta paar,Tegelik 2020,0.26,9.21,2020,710
1758,Lasteta paar,Ennustatud 2020,0.26,8.99,2020,710
1759,ühe lapsega paar,Tegelik 2020,0,7.3,2020,710
1760,ühe lapsega paar,Ennustatud 2020,0,7.74,2020,710
1761,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,710
1762,Kahe lapsega paar,Ennustatud 2020,0,9.84,2020,710
1763,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,710
1764,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.46,2020,710
1765,üksik mees,Tegelik 2020,5.47,32.99,2020,711
1766,üksik mees,Ennustatud 2020,4.93,32.96,2020,711
1767,üksik naine,Tegelik 2020,1.35,21.29,2020,711
1768,üksik naine,Ennustatud 2020,1.35,21.29,2020,711
1769,üksikvanem,Tegelik 2020,0,29.34,2020,711
1770,üksikvanem,Ennustatud 2020,0,27.48,2020,711
1771,Lasteta paar,Tegelik 2020,0.26,9.21,2020,711
1772,Lasteta paar,Ennustatud 2020,0.26,8.99,2020,711
1773,ühe lapsega paar,Tegelik 2020,0,7.3,2020,711
1774,ühe lapsega paar,Ennustatud 2020,0,7.74,2020,711
1775,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,711
1776,Kahe lapsega paar,Ennustatud 2020,0,9.84,2020,711
1777,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,711
1778,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.46,2020,711
1779,üksik mees,Tegelik 2020,5.47,32.99,2020,712
1780,üksik mees,Ennustatud 2020,4.93,32.96,2020,712
1781,üksik naine,Tegelik 2020,1.35,21.29,2020,712
1782,üksik naine,Ennustatud 2020,1.35,21.29,2020,712
1783,üksikvanem,Tegelik 2020,0,29.34,2020,712
1784,üksikvanem,Ennustatud 2020,0,27.48,2020,712
1785,Lasteta paar,Tegelik 2020,0.26,9.21,2020,712
1786,Lasteta paar,Ennustatud 2020,0.26,8.99,2020,712
1787,ühe lapsega paar,Tegelik 2020,0,7.3,2020,712
1788,ühe lapsega paar,Ennustatud 2020,0,7.74,2020,712
1789,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,712
1790,Kahe lapsega paar,Ennustatud 2020,0,9.84,2020,712
1791,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,712
1792,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.46,2020,712
1793,üksik mees,Tegelik 2020,5.47,32.99,2020,713
1794,üksik mees,Ennustatud 2020,4.93,32.96,2020,713
1795,üksik naine,Tegelik 2020,1.35,21.29,2020,713
1796,üksik naine,Ennustatud 2020,1.35,21.29,2020,713
1797,üksikvanem,Tegelik 2020,0,29.34,2020,713
1798,üksikvanem,Ennustatud 2020,0,27.48,2020,713
1799,Lasteta paar,Tegelik 2020,0.26,9.21,2020,713
1800,Lasteta paar,Ennustatud 2020,0.26,8.99,2020,713
1801,ühe lapsega paar,Tegelik 2020,0,7.3,2020,713
1802,ühe lapsega paar,Ennustatud 2020,0,7.74,2020,713
1803,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,713
1804,Kahe lapsega paar,Ennustatud 2020,0,9.84,2020,713
1805,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,713
1806,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.46,2020,713
1807,üksik mees,Tegelik 2020,5.47,32.99,2020,714
1808,üksik mees,Ennustatud 2020,4.93,32.96,2020,714
1809,üksik naine,Tegelik 2020,1.35,21.29,2020,714
1810,üksik naine,Ennustatud 2020,1.35,21.29,2020,714
1811,üksikvanem,Tegelik 2020,0,29.34,2020,714
1812,üksikvanem,Ennustatud 2020,0,27.48,2020,714
1813,Lasteta paar,Tegelik 2020,0.26,9.21,2020,714
1814,Lasteta paar,Ennustatud 2020,0.26,8.99,2020,714
1815,ühe lapsega paar,Tegelik 2020,0,7.3,2020,714
1816,ühe lapsega paar,Ennustatud 2020,0,7.74,2020,714
1817,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,714
1818,Kahe lapsega paar,Ennustatud 2020,0,9.84,2020,714
1819,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,714
1820,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.46,2020,714
1821,üksik mees,Tegelik 2020,5.47,32.99,2020,715
1822,üksik mees,Ennustatud 2020,4.93,32.96,2020,715
1823,üksik naine,Tegelik 2020,1.35,21.29,2020,715
1824,üksik naine,Ennustatud 2020,1.35,21.29,2020,715
1825,üksikvanem,Tegelik 2020,0,29.34,2020,715
1826,üksikvanem,Ennustatud 2020,0,27.48,2020,715
1827,Lasteta paar,Tegelik 2020,0.26,9.21,2020,715
1828,Lasteta paar,Ennustatud 2020,0.26,8.99,2020,715
1829,ühe lapsega paar,Tegelik 2020,0,7.3,2020,715
1830,ühe lapsega paar,Ennustatud 2020,0,7.74,2020,715
1831,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,715
1832,Kahe lapsega paar,Ennustatud 2020,0,9.84,2020,715
1833,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,715
1834,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.46,2020,715
1835,üksik mees,Tegelik 2020,5.47,32.99,2020,716
1836,üksik mees,Ennustatud 2020,4.93,32.96,2020,716
1837,üksik naine,Tegelik 2020,1.35,21.29,2020,716
1838,üksik naine,Ennustatud 2020,1.35,21.29,2020,716
1839,üksikvanem,Tegelik 2020,0,29.34,2020,716
1840,üksikvanem,Ennustatud 2020,0,27.48,2020,716
1841,Lasteta paar,Tegelik 2020,0.26,9.21,2020,716
1842,Lasteta paar,Ennustatud 2020,0.26,8.99,2020,716
1843,ühe lapsega paar,Tegelik 2020,0,7.3,2020,716
1844,ühe lapsega paar,Ennustatud 2020,0,7.74,2020,716
1845,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,716
1846,Kahe lapsega paar,Ennustatud 2020,0,9.58,2020,716
1847,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,716
1848,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.46,2020,716
1849,üksik mees,Tegelik 2020,5.47,32.99,2020,717
1850,üksik mees,Ennustatud 2020,4.93,32.96,2020,717
1851,üksik naine,Tegelik 2020,1.35,21.29,2020,717
1852,üksik naine,Ennustatud 2020,1.35,21.29,2020,717
1853,üksikvanem,Tegelik 2020,0,29.34,2020,717
1854,üksikvanem,Ennustatud 2020,0,27.48,2020,717
1855,Lasteta paar,Tegelik 2020,0.26,9.21,2020,717
1856,Lasteta paar,Ennustatud 2020,0.26,8.99,2020,717
1857,ühe lapsega paar,Tegelik 2020,0,7.3,2020,717
1858,ühe lapsega paar,Ennustatud 2020,0,7.74,2020,717
1859,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,717
1860,Kahe lapsega paar,Ennustatud 2020,0,9.58,2020,717
1861,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,717
1862,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.46,2020,717
1863,üksik mees,Tegelik 2020,5.47,32.99,2020,718
1864,üksik mees,Ennustatud 2020,4.93,32.96,2020,718
1865,üksik naine,Tegelik 2020,1.35,21.29,2020,718
1866,üksik naine,Ennustatud 2020,1.35,21.29,2020,718
1867,üksikvanem,Tegelik 2020,0,29.34,2020,718
1868,üksikvanem,Ennustatud 2020,0,27.48,2020,718
1869,Lasteta paar,Tegelik 2020,0.26,9.21,2020,718
1870,Lasteta paar,Ennustatud 2020,0.26,8.99,2020,718
1871,ühe lapsega paar,Tegelik 2020,0,7.3,2020,718
1872,ühe lapsega paar,Ennustatud 2020,0,7.74,2020,718
1873,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,718
1874,Kahe lapsega paar,Ennustatud 2020,0,9.58,2020,718
1875,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,718
1876,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.46,2020,718
1877,üksik mees,Tegelik 2020,5.47,32.99,2020,719
1878,üksik mees,Ennustatud 2020,4.93,32.96,2020,719
1879,üksik naine,Tegelik 2020,1.35,21.29,2020,719
1880,üksik naine,Ennustatud 2020,1.35,21.29,2020,719
1881,üksikvanem,Tegelik 2020,0,29.34,2020,719
1882,üksikvanem,Ennustatud 2020,0,27.48,2020,719
1883,Lasteta paar,Tegelik 2020,0.26,9.21,2020,719
1884,Lasteta paar,Ennustatud 2020,0.26,8.99,2020,719
1885,ühe lapsega paar,Tegelik 2020,0,7.3,2020,719
1886,ühe lapsega paar,Ennustatud 2020,0,7.74,2020,719
1887,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,719
1888,Kahe lapsega paar,Ennustatud 2020,0,9.58,2020,719
1889,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,719
1890,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.9,2020,719
1891,üksik mees,Tegelik 2020,5.47,32.99,2020,720
1892,üksik mees,Ennustatud 2020,4.93,32.96,2020,720
1893,üksik naine,Tegelik 2020,1.35,21.29,2020,720
1894,üksik naine,Ennustatud 2020,1.35,21.29,2020,720
1895,üksikvanem,Tegelik 2020,0,29.34,2020,720
1896,üksikvanem,Ennustatud 2020,0,27.48,2020,720
1897,Lasteta paar,Tegelik 2020,0.26,9.21,2020,720
1898,Lasteta paar,Ennustatud 2020,0.26,8.99,2020,720
1899,ühe lapsega paar,Tegelik 2020,0,7.3,2020,720
1900,ühe lapsega paar,Ennustatud 2020,0,7.74,2020,720
1901,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,720
1902,Kahe lapsega paar,Ennustatud 2020,0,9.58,2020,720
1903,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,720
1904,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.9,2020,720
1905,üksik mees,Tegelik 2020,5.47,32.99,2020,721
1906,üksik mees,Ennustatud 2020,4.93,32.96,2020,721
1907,üksik naine,Tegelik 2020,1.35,21.29,2020,721
1908,üksik naine,Ennustatud 2020,1.35,21.29,2020,721
1909,üksikvanem,Tegelik 2020,0,29.34,2020,721
1910,üksikvanem,Ennustatud 2020,0,27.48,2020,721
1911,Lasteta paar,Tegelik 2020,0.26,9.21,2020,721
1912,Lasteta paar,Ennustatud 2020,0.26,8.99,2020,721
1913,ühe lapsega paar,Tegelik 2020,0,7.3,2020,721
1914,ühe lapsega paar,Ennustatud 2020,0,7.74,2020,721
1915,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,721
1916,Kahe lapsega paar,Ennustatud 2020,0,9.58,2020,721
1917,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,721
1918,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.9,2020,721
1919,üksik mees,Tegelik 2020,5.47,32.99,2020,722
1920,üksik mees,Ennustatud 2020,4.93,32.96,2020,722
1921,üksik naine,Tegelik 2020,1.35,21.29,2020,722
1922,üksik naine,Ennustatud 2020,1.35,21.29,2020,722
1923,üksikvanem,Tegelik 2020,0,29.34,2020,722
1924,üksikvanem,Ennustatud 2020,0,27.48,2020,722
1925,Lasteta paar,Tegelik 2020,0.26,9.21,2020,722
1926,Lasteta paar,Ennustatud 2020,0.26,8.99,2020,722
1927,ühe lapsega paar,Tegelik 2020,0,7.3,2020,722
1928,ühe lapsega paar,Ennustatud 2020,0,7.51,2020,722
1929,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,722
1930,Kahe lapsega paar,Ennustatud 2020,0,9.58,2020,722
1931,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,722
1932,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.9,2020,722
1933,üksik mees,Tegelik 2020,5.47,32.99,2020,723
1934,üksik mees,Ennustatud 2020,4.93,32.96,2020,723
1935,üksik naine,Tegelik 2020,1.35,21.29,2020,723
1936,üksik naine,Ennustatud 2020,1.35,21.29,2020,723
1937,üksikvanem,Tegelik 2020,0,29.34,2020,723
1938,üksikvanem,Ennustatud 2020,0,27.48,2020,723
1939,Lasteta paar,Tegelik 2020,0.26,9.21,2020,723
1940,Lasteta paar,Ennustatud 2020,0.26,8.99,2020,723
1941,ühe lapsega paar,Tegelik 2020,0,7.3,2020,723
1942,ühe lapsega paar,Ennustatud 2020,0,7.51,2020,723
1943,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,723
1944,Kahe lapsega paar,Ennustatud 2020,0,9.58,2020,723
1945,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,723
1946,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.9,2020,723
1947,üksik mees,Tegelik 2020,5.47,32.99,2020,724
1948,üksik mees,Ennustatud 2020,4.93,32.96,2020,724
1949,üksik naine,Tegelik 2020,1.35,21.29,2020,724
1950,üksik naine,Ennustatud 2020,1.35,21.29,2020,724
1951,üksikvanem,Tegelik 2020,0,29.34,2020,724
1952,üksikvanem,Ennustatud 2020,0,27.48,2020,724
1953,Lasteta paar,Tegelik 2020,0.26,9.21,2020,724
1954,Lasteta paar,Ennustatud 2020,0.26,8.99,2020,724
1955,ühe lapsega paar,Tegelik 2020,0,7.3,2020,724
1956,ühe lapsega paar,Ennustatud 2020,0,7.51,2020,724
1957,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,724
1958,Kahe lapsega paar,Ennustatud 2020,0,9.58,2020,724
1959,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,724
1960,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.9,2020,724
1961,üksik mees,Tegelik 2020,5.47,32.99,2020,725
1962,üksik mees,Ennustatud 2020,4.93,32.96,2020,725
1963,üksik naine,Tegelik 2020,1.35,21.29,2020,725
1964,üksik naine,Ennustatud 2020,1.35,21.29,2020,725
1965,üksikvanem,Tegelik 2020,0,29.34,2020,725
1966,üksikvanem,Ennustatud 2020,0,27.48,2020,725
1967,Lasteta paar,Tegelik 2020,0.26,9.21,2020,725
1968,Lasteta paar,Ennustatud 2020,0.26,8.99,2020,725
1969,ühe lapsega paar,Tegelik 2020,0,7.3,2020,725
1970,ühe lapsega paar,Ennustatud 2020,0,7.51,2020,725
1971,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,725
1972,Kahe lapsega paar,Ennustatud 2020,0,9.58,2020,725
1973,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,725
1974,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.9,2020,725
1975,üksik mees,Tegelik 2020,5.47,32.99,2020,726
1976,üksik mees,Ennustatud 2020,4.93,32.96,2020,726
1977,üksik naine,Tegelik 2020,1.35,21.29,2020,726
1978,üksik naine,Ennustatud 2020,1.35,21.29,2020,726
1979,üksikvanem,Tegelik 2020,0,29.34,2020,726
1980,üksikvanem,Ennustatud 2020,0,27.48,2020,726
1981,Lasteta paar,Tegelik 2020,0.26,9.21,2020,726
1982,Lasteta paar,Ennustatud 2020,0.26,8.99,2020,726
1983,ühe lapsega paar,Tegelik 2020,0,7.3,2020,726
1984,ühe lapsega paar,Ennustatud 2020,0,7.51,2020,726
1985,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,726
1986,Kahe lapsega paar,Ennustatud 2020,0,9.58,2020,726
1987,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,726
1988,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.9,2020,726
1989,üksik mees,Tegelik 2020,5.47,32.99,2020,727
1990,üksik mees,Ennustatud 2020,4.93,32.96,2020,727
1991,üksik naine,Tegelik 2020,1.35,21.29,2020,727
1992,üksik naine,Ennustatud 2020,1.35,21.29,2020,727
1993,üksikvanem,Tegelik 2020,0,29.34,2020,727
1994,üksikvanem,Ennustatud 2020,0,27.48,2020,727
1995,Lasteta paar,Tegelik 2020,0.26,9.21,2020,727
1996,Lasteta paar,Ennustatud 2020,0.26,8.99,2020,727
1997,ühe lapsega paar,Tegelik 2020,0,7.3,2020,727
1998,ühe lapsega paar,Ennustatud 2020,0,7.51,2020,727
1999,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,727
2000,Kahe lapsega paar,Ennustatud 2020,0,9.58,2020,727
2001,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,727
2002,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.9,2020,727
2003,üksik mees,Tegelik 2020,5.47,32.99,2020,728
2004,üksik mees,Ennustatud 2020,4.93,32.96,2020,728
2005,üksik naine,Tegelik 2020,1.35,21.29,2020,728
2006,üksik naine,Ennustatud 2020,1.35,21.29,2020,728
2007,üksikvanem,Tegelik 2020,0,29.34,2020,728
2008,üksikvanem,Ennustatud 2020,0,27.48,2020,728
2009,Lasteta paar,Tegelik 2020,0.26,9.21,2020,728
2010,Lasteta paar,Ennustatud 2020,0.26,8.99,2020,728
2011,ühe lapsega paar,Tegelik 2020,0,7.3,2020,728
2012,ühe lapsega paar,Ennustatud 2020,0,7.51,2020,728
2013,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,728
2014,Kahe lapsega paar,Ennustatud 2020,0,9.58,2020,728
2015,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,728
2016,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.9,2020,728
2017,üksik mees,Tegelik 2020,5.47,32.99,2020,729
2018,üksik mees,Ennustatud 2020,4.93,32.96,2020,729
2019,üksik naine,Tegelik 2020,1.35,21.29,2020,729
2020,üksik naine,Ennustatud 2020,1.35,21.29,2020,729
2021,üksikvanem,Tegelik 2020,0,29.34,2020,729
2022,üksikvanem,Ennustatud 2020,0,27.48,2020,729
2023,Lasteta paar,Tegelik 2020,0.26,9.21,2020,729
2024,Lasteta paar,Ennustatud 2020,0.26,8.99,2020,729
2025,ühe lapsega paar,Tegelik 2020,0,7.3,2020,729
2026,ühe lapsega paar,Ennustatud 2020,0,7.51,2020,729
2027,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,729
2028,Kahe lapsega paar,Ennustatud 2020,0,9.58,2020,729
2029,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,729
2030,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.9,2020,729
2031,üksik mees,Tegelik 2020,5.47,32.99,2020,730
2032,üksik mees,Ennustatud 2020,4.93,32.96,2020,730
2033,üksik naine,Tegelik 2020,1.35,21.29,2020,730
2034,üksik naine,Ennustatud 2020,1.35,21.29,2020,730
2035,üksikvanem,Tegelik 2020,0,29.34,2020,730
2036,üksikvanem,Ennustatud 2020,0,27.48,2020,730
2037,Lasteta paar,Tegelik 2020,0.26,9.21,2020,730
2038,Lasteta paar,Ennustatud 2020,0.26,8.99,2020,730
2039,ühe lapsega paar,Tegelik 2020,0,7.3,2020,730
2040,ühe lapsega paar,Ennustatud 2020,0,7.51,2020,730
2041,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,730
2042,Kahe lapsega paar,Ennustatud 2020,0,9.52,2020,730
2043,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,730
2044,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.79,2020,730
2045,üksik mees,Tegelik 2020,5.47,32.99,2020,731
2046,üksik mees,Ennustatud 2020,4.93,32.96,2020,731
2047,üksik naine,Tegelik 2020,1.35,21.29,2020,731
2048,üksik naine,Ennustatud 2020,1.35,21.29,2020,731
2049,üksikvanem,Tegelik 2020,0,29.34,2020,731
2050,üksikvanem,Ennustatud 2020,0,27.48,2020,731
2051,Lasteta paar,Tegelik 2020,0.26,9.21,2020,731
2052,Lasteta paar,Ennustatud 2020,0.26,8.99,2020,731
2053,ühe lapsega paar,Tegelik 2020,0,7.3,2020,731
2054,ühe lapsega paar,Ennustatud 2020,0,7.26,2020,731
2055,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,731
2056,Kahe lapsega paar,Ennustatud 2020,0,9.52,2020,731
2057,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,731
2058,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.79,2020,731
2059,üksik mees,Tegelik 2020,5.47,32.99,2020,732
2060,üksik mees,Ennustatud 2020,4.93,32.96,2020,732
2061,üksik naine,Tegelik 2020,1.35,21.29,2020,732
2062,üksik naine,Ennustatud 2020,1.35,21.29,2020,732
2063,üksikvanem,Tegelik 2020,0,29.34,2020,732
2064,üksikvanem,Ennustatud 2020,0,27.48,2020,732
2065,Lasteta paar,Tegelik 2020,0.26,9.21,2020,732
2066,Lasteta paar,Ennustatud 2020,0.26,8.99,2020,732
2067,ühe lapsega paar,Tegelik 2020,0,7.3,2020,732
2068,ühe lapsega paar,Ennustatud 2020,0,7.26,2020,732
2069,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,732
2070,Kahe lapsega paar,Ennustatud 2020,0,9.52,2020,732
2071,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,732
2072,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.79,2020,732
2073,üksik mees,Tegelik 2020,5.47,32.99,2020,733
2074,üksik mees,Ennustatud 2020,4.93,32.96,2020,733
2075,üksik naine,Tegelik 2020,1.35,21.29,2020,733
2076,üksik naine,Ennustatud 2020,1.35,21.29,2020,733
2077,üksikvanem,Tegelik 2020,0,29.34,2020,733
2078,üksikvanem,Ennustatud 2020,0,27.48,2020,733
2079,Lasteta paar,Tegelik 2020,0.26,9.21,2020,733
2080,Lasteta paar,Ennustatud 2020,0.26,8.99,2020,733
2081,ühe lapsega paar,Tegelik 2020,0,7.3,2020,733
2082,ühe lapsega paar,Ennustatud 2020,0,7.26,2020,733
2083,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,733
2084,Kahe lapsega paar,Ennustatud 2020,0,9.52,2020,733
2085,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,733
2086,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.79,2020,733
2087,üksik mees,Tegelik 2020,5.47,32.99,2020,734
2088,üksik mees,Ennustatud 2020,4.93,32.96,2020,734
2089,üksik naine,Tegelik 2020,1.35,21.29,2020,734
2090,üksik naine,Ennustatud 2020,1.35,21.29,2020,734
2091,üksikvanem,Tegelik 2020,0,29.34,2020,734
2092,üksikvanem,Ennustatud 2020,0,28.3,2020,734
2093,Lasteta paar,Tegelik 2020,0.26,9.21,2020,734
2094,Lasteta paar,Ennustatud 2020,0.26,8.99,2020,734
2095,ühe lapsega paar,Tegelik 2020,0,7.3,2020,734
2096,ühe lapsega paar,Ennustatud 2020,0,7.41,2020,734
2097,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,734
2098,Kahe lapsega paar,Ennustatud 2020,0,9.52,2020,734
2099,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,734
2100,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.79,2020,734
